taxid	domain	phylum	class	order	family	genus	species	5492_S3	5501_S5
1280947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas chukchiensis	5.427663272156823	0.0
1282	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	15.01088716394826	3.851529591265576
1283	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	3.858332723861757	4.073639142826043
1285242	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum marisnigri	4.1884617193279015	6.2608318154638525
1286364	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Cellvibrionaceae bacterium 1162T.S.0a.05	77.04323542486627	62.762921100165414
1286631	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Sphaerotilus	Sphaerotilus natans	20.912641706988886	32.550125941338955
1287285	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. LSHC412B00	9.850046220311334	22.528941178454872
1287336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. LSJC280B00	0.0	3.9872477773830752
1287738	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter dolens	8.133179794144061	0.0
128780	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas acidaminiphila	25.201284080601326	0.0
128785	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas mexicana	0.0	4.672973899874124
1288385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pekkanenii	133.63915610369702	0.0
129135	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas coronafaciens	0.0	44.10482152938574
129140	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae group genomosp. 7	0.0	3.2187619739508655
12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA	102459.51753104848	278938.82970564516
1292034	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	11.217777675946923	30.020209065980684
1292037	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis vancoresmycina	0.0	15.02314655292183
129394	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	2.397128605141233	7.609746253684742
1295382	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylogaea	Methylogaea oryzae	0.0	86.56549403340374
1296	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri	0.0	3.0797111832317086
1297569	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium metallidurans	6.98421669435741	0.0
1298913	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium URHA0028	1.0740971265768045	1.768929432279785
1298915	Bacteria	Nitrospirae	NA	NA	NA	NA	NA	8.627694502519509	0.0
1299330	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium	0.0	3.7901327603350397
1299334	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium xenopi	7.130015681651147	0.0
1300915	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Anaeromyxobacter sp. PSR-1	7.352577246809382	0.0
1305734	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. EUR3 1.2.1	6.459196597431389	5.463356624567226
1306861	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum tanaceti	0.0	28.475183664662264
1307	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	89.02983673502952	20.231345296962154
1313	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	209.63360908306115	53.22836069767337
1315978	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	93.90417059025724	0.0
1316147	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. K4S16	33.86721014010666	50.23907845853663
132144	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Candidatus Glomeribacter	Candidatus Glomeribacter gigasporarum	4.6103065230409905	0.0
132476	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas kilonensis	0.0	3.168580639275908
1325724	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas vancanneytii	32.93236372370018	0.0
1331251	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella holmesii	0.0	15.117249907218634
1331268	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis	55.59880573697318	44.25404103670994
1331668	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sparsogenes	0.0	2.1798011265341337
1335308	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. AU4i	6.688266511194	0.0
133724	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp. Nm33	12.51928768274596	0.0
13373	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia mallei	310.4154471146035	113.87883773738817
1339224	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	44.18515871084978	0.0
134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	Methylocystis parvus	1.3470884112891932	0.0
1344552	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	NA	73.73028634264361	51.248024501688434
1344956	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. TS-1	0.0	8.187632709322157
134537	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia fungorum	43.32785347842917	50.59269771476251
1346791	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium ummariense	5.880332892572846	0.0
1349767	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium agaricidamnosum	0.0	18.26562129038449
1349818	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas sp. CN	6.682975982420505	3.9441375460616346
1350776	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. G8	0.0	11.392102936615915
1353891	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter deleyi	8.891442335072922	2.6886214880871977
135621	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	NA	75.6782590370448	87.01507521187733
135622	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA	0.0	8.885001585068995
1358440	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Lutibaculum	Lutibaculum baratangense	0.0	2.0993913590941418
136548	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira sp. Nsp2	3.803490902953103	8.57378758611421
1365950	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Consotaella	Consotaella salsifontis	112.76526502444155	0.0
1366050	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	52.42175336932104	0.0
136843	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	0.0	22.38232793883195
136849	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	100.75482638840826	16.898014358404303
13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	1137.5531860770589	4235.60359828949
13689	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paucimobilis	5.7664966847748325	17.984892078394868
13690	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	17.446806325341953	111.220466044916
137658	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas indica	0.0	4.957142530715457
1379159	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella jiangningensis	6.4982866175766905	0.0
1380348	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	NA	Acidobacteriaceae bacterium URHE0068	0.0	2.713338305549491
1380357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	Rhodospirillales bacterium URHD0017	4.046356120045849	7.428717462694706
1380385	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. URHB0020	11.012984301763826	0.0
1381557	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfurisoma	Sulfurisoma sediminicola	0.0	4.635140292505308
1381597	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. ERG5	0.0	5.304609286138271
1385	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA	42.5083405892849	5.683586245326757
1385515	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter defluvii	0.0	5.779719070374569
1385591	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. BDU6	45.31815040301833	39.38890830099025
1385930	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia dolosa	0.0	30.56816616875322
1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	296.8448415253962	0.0
1386082	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas bogoriensis	0.0	2.0331878869112154
1389922	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter mucicolens	29.033703195602712	147.91829613006783
1395570	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	101.49887437655701	58.94082951621448
1395607	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 1	0.0	2.6169491263015514
1396518	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. HCCB10043	47.367980749503964	74.15587855078176
1396830	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	177.15060091269626	124.23259934923763
1397361	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix schenckii	1.9932516349985079	0.0
1400862	Bacteria	Proteobacteria	Gammaproteobacteria	NA	Candidatus Competibacteraceae	Candidatus Competibacter	Candidatus Competibacter denitrificans	6.766366694446514	0.0
1402194	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	0.0	4.18261104073024
1402550	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	107.65912615189661	0.0
1402860	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus enclensis	2.6757897395580477	0.0
1406431	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. WF1	108.6716335378461	81.70471931908622
1407059	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	14.337512654509606	0.0
1408545	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus terrae	22.266198538363405	0.0
1411316	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp.	7.646251504387211	10.762432932552745
1411646	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	7.413548095391482	0.0
1416803	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 9	0.0	3.6351239206579455
1418095	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas arboricola	0.0	67.25980102740196
1420917	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter salarius	3.693707439838182	0.0
1427985	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	0.0	4.688590143231891
1430884	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Methylibium	Methylibium sp. T29	314.6040885122672	367.96620448740964
1434932	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	126.92665298144253	119.47496447477141
1435374	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	9.328060690832752	28.308724337379473
1435984	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	14.639751579422644	0.0
1435993	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	0.0	4.105256160841767
1435998	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	37.83696339636419	99.4678863772208
1435999	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	4.062467277480608	2.458030885072513
1437059	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum moscoviense	23.161575613693664	0.0
1437443	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Methylibium	Methylibium sp. T29-B	105.42107276663167	19.319130238658456
1437444	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. T4	1587.5451800416486	1960.827876346577
1439726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Methylobrevis	Methylobrevis pamukkalensis	5.441618289563138	28.63715679344282
1439852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	34.79035750043289	56.52287533776191
1439859	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	83.19915495588944	133.96094216417606
1439861	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	0.0	3.8102779278950587
1439940	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. BAY1663	53.97874600523112	61.563888417619076
1441931	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	55.681657413992085	3.109042376296296
1443993	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. RV1423	20.234675417860025	39.58333159893695
1448139	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	0.0	24.48911084402977
1449348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium amorphae	0.0	8.270242850313242
1449981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nematodiphila	139.29111783159053	62.56328526681614
1450524	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas	Caenimonas sp. SL110	44.94232321750489	106.93155346253289
1454	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus azotoformans	1.484781909216745	0.0
1454000	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. SK-11	192.54040972238397	148.40902215766187
1454001	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. SK-12	150.35854466907256	92.92899570601865
1454002	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. BA-91	91.13145437071684	50.31707422392543
1454003	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. BA-92	20.5630675227477	0.0
1454005	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. BA-94	138.8549386895402	104.95595981925034
1456756	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Phycicoccus sp. SLBN-51	13.267248665761144	0.0
1457154	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp. SK-01	50.41261018374253	36.16119529288493
1458464	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter intermedius	11.901074422368321	0.0
1461752	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. Ant17	3.250640628252542	2.9922730381382205
1462440	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella ginsengisoli	82.58846822135182	103.10482614012965
1462993	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia ginsengiterrae	0.0	4.057253836867893
1463164	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	0.0	30.347381113893405
1465823	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum massiliense	76.4086714359396	21.990084649786866
1468410	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. RIT313	102.03747016995844	221.3987881777637
1470558	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. SK-3	9.377751732784569	15.878899598647443
1470591	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. RIT328	9.253933395225243	6.73797107045116
147207	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	0.0	3.629676393905236
1472718	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. K82	49.615457265263586	144.78344743095872
1478134	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. KN65.2	0.0	30.921529070778966
1482074	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Hartmannibacter	Hartmannibacter diazotrophicus	6.39952342571826	0.0
